,game_name,platform,main_genre,develeoper,publisher,max_players,online_game,release_year,release_month,rating,meta_score,user_score,critic_positive_normelize,user_positive_normelize,exclusive_game,publisher_labeled,develeoper_labeled,main_genres_labeled,platform_labeled
857,Master Reboot,PC,General,Wales Interactive,Wales Interactive,1,0,2013,10,3,0.5454545454545455,0.6063829787234043,0.07692307692307693,0.1995978951270056,1,977,2070,5,31
858,Transformers: Dark of the Moon,"PlayStation, Xbox",Action,High Moon Studios,Activision,10,1,2011,6,3,0.5340909090909092,0.5904255319148937,0.0809940174873447,0.14993449148335922,0,41,853,0,42
859,Dance Paradise,Xbox,Action,Mindscape Inc.,THQ,10,1,2011,2,3,0.5454545454545455,0.7012011581983197,0.0,0.6631653562348107,1,875,1186,0,45
860,Whacked!,Xbox,Miscellaneous,Presto Studios,Microsoft Game Studios,4,1,2002,10,3,0.5454545454545455,0.7553191489361704,0.2,0.08672862439924303,1,577,1456,6,45
861,80 Days (2005),PC,Adventure,Frogwares,Matrix Games,1,0,2005,12,3,0.5340909090909091,0.7659574468085107,0.058823529411764705,0.13480484191409903,1,552,687,2,31
862,Hugo: The Evil Mirror,Nintendo,Action,ITE Media,Namco,1,0,2005,4,1,0.5340909090909091,0.7659574468085107,0.2,0.6631653562348107,1,612,893,0,0
863,The Starship Damrey,Nintendo,General,Level 5,Level 5,1,0,2013,5,3,0.5340909090909091,0.7021276595744682,0.07692307692307693,0.09834041871964994,1,520,1054,5,0
864,Disney's Magical Quest 3 Starring Mickey and Donald,Nintendo,Action,Klein Computer Entertainment,Capcom,1,0,2005,6,1,0.5340909090909091,0.7012011581983197,0.0,0.6631653562348107,1,161,1008,0,0
865,Recompile,"PlayStation, Xbox",Action Adventure,Phigames,Phigames,1,0,2021,8,3,0.5227272727272727,0.5686856854821387,0.07142857142857142,0.33937310786347163,0,693,1395,1,42
866,Dungeons & Dragons: Dark Alliance,"PC, PlayStation, Xbox",General,Tuque Games,Wizards of the Coast,5,1,2021,6,4,0.5113636363636364,0.3758865248226951,0.08287472993355346,0.12187128137074398,0,1002,1964,5,35
867,Little Witch Academia: Chamber of Time,PlayStation,Action,Bandai Namco Games,Bandai Namco Games,3,0,2018,5,3,0.5340909090909091,0.6914893617021277,0.075,0.23031035200999792,1,97,178,0,39
868,Pac-Man and the Ghostly Adventures,"Wii, Xbox",Action,Namco Bandai Games,Namco Bandai Games,1,0,2013,10,2,0.48295454545454547,0.6010638297872342,0.0,0.10484194568549318,0,613,1241,0,44
869,Time Crisis: Razing Storm,PlayStation,Action,Nex Entertainment,Namco Bandai Games,8,1,2010,10,3,0.5340909090909091,0.6382978723404256,0.08163265306122448,0.14966080925731753,1,613,1266,0,39
870,Steel Diver,Nintendo,Action,Nintendo,Nintendo,1,0,2011,3,2,0.5340909090909091,0.6382978723404256,0.07272727272727272,0.13718907515254108,1,632,1282,0,0
871,Disney Pirates of the Caribbean: At World's End,"PC, PlayStation, Wii, Xbox",Action Adventure,Eurocom Entertainment Software,Disney Interactive Studios,2,0,2007,5,3,0.5085227272727273,0.648936170212766,0.031074929971988793,0.13334272097773328,0,261,616,1,34
872,The Weaponographist,PC,Action,Puuba,Mastertronic,1,0,2015,4,3,0.5340909090909091,0.6914893617021277,0.125,0.0595403676606395,1,550,1475,0,31
873,Blacklight: Retribution,PlayStation,Action,Zombie Studios,Zombie Studios,16,1,2013,11,3,0.5340909090909091,0.6170212765957448,0.18181818181818182,0.3785860942231028,1,1027,2147,0,39
874,Mega Man Star Force 3: Black Ace,Nintendo,Role-Playing,Capcom,Capcom,1,0,2009,6,1,0.5340909090909091,0.8936170212765958,0.14285714285714285,0.4919911487969058,1,161,324,9,0
875,Black Sigil: Blade of the Exiled,Nintendo,Role-Playing,Studio Archcraft,Graffiti Entertainment,1,0,2009,6,1,0.5340909090909091,0.7659574468085107,0.20833333333333334,0.17460427746687046,1,405,1788,9,0
876,Shining Soul,Nintendo,Role-Playing,Next Entertainment,Atlus Co.,1,0,2003,9,1,0.5340909090909091,0.8404255319148937,0.07692307692307693,0.08931055149095925,1,82,1269,9,0
877,The Castle Doctrine,PC,Role-Playing,Jason Rohrer,Jason Rohrer,1,0,2014,1,3,0.5340909090909091,0.7021276595744682,0.08333333333333333,0.13480484191409903,1,487,963,9,31
878,Battle of the Bands,Wii,Action,Planet Moon Studios,THQ,2,0,2008,4,3,0.5340909090909091,0.6063829787234043,0.075,0.07024315622832138,1,875,1415,0,43
879,NBA ShootOut 2004,PlayStation,Sim,989 Sports,SCEA,8,1,2003,10,1,0.5340909090909091,0.797872340425532,0.15789473684210525,0.08800065367245068,1,768,45,11,39
880,Casper: Spirit Dimensions,PlayStation,Action Adventure,Lucky Chicken,TDK Mediactive,1,0,2001,9,1,0.5340909090909091,0.3936170212765958,0.14285714285714285,0.015110005739429883,1,874,1076,1,39
881,Romance of the Three Kingdoms XIV,PC,Strategy,Koei Tecmo Games,Koei Tecmo Games,1,0,2020,12,2,0.5340909090909091,0.7340425531914895,0.16666666666666666,0.12298221756236309,1,506,1014,14,31
882,Backbreaker,"PlayStation, Xbox",Arcade,NaturalMotion,505 Games,2,0,2010,6,1,0.5113636363636364,0.7446808510638299,0.05448275862068966,0.35896212232499275,0,22,1247,3,42
883,SolSeraph,"PlayStation, Xbox",General,ACE Team,Sega,1,0,2019,7,1,0.5056818181818181,0.5474090897374577,0.07142857142857142,0.0375810229102453,0,791,49,5,42
884,Truberbrook,Nintendo,General,Merge Games,Headup Games,1,0,2019,4,3,0.5340909090909091,0.5638297872340426,0.0,0.04400032683622534,1,430,1153,5,0
885,DualPenSports,Nintendo,General,indieszero,Namco Bandai Games,1,0,2011,6,2,0.5340909090909091,0.2872340425531915,0.09090909090909091,0.6631653562348107,1,613,2169,5,0
886,Oddworld: Munch's Oddysee HD,Nintendo,General,Just Add Water,Oddworld Inhabitants,1,0,2020,5,3,0.5340909090909091,0.7446808510638299,0.12,0.07333387806037556,1,655,975,5,0
887,Dynasty Warriors: Gundam 3,PlayStation,Action,Omega Force,Namco Bandai Games,4,1,2011,6,3,0.5340909090909091,0.7659574468085107,0.3333333333333333,0.18943863991787313,1,613,1327,0,39
888,Commandos Strike Force,PlayStation,Action,Pyro Studios,Eidos Interactive,8,1,2006,4,3,0.5340909090909091,0.8191489361702129,0.07692307692307693,0.1729153123536921,1,289,1476,0,39
889,Gunblade NY & L.A. Machineguns Arcade Hits Pack,Wii,Action,Sega,Sega,1,0,2010,8,3,0.5340909090909091,0.8191489361702129,0.09090909090909091,0.06136728295538867,1,791,1641,0,43
890,Enemy Engaged 2,PC,Simulation,Gameyus Interactive,G2 Games,4,1,2007,7,3,0.5340909090909091,0.4893617021276597,0.08333333333333333,0.0895354637265254,1,358,744,12,31
891,God Mode,"PC, Xbox",Action,Old School Games,Atlus,4,1,2013,4,4,0.5340909090909091,0.6648936170212767,0.0625,0.2898040652569512,0,81,1326,0,38
892,1954: Alcatraz,PC,General,Daedalic Entertainment,Daedalic Entertainment,1,0,2014,3,3,0.5340909090909091,0.6382978723404256,0.041666666666666664,0.16830703567612326,1,227,455,5,31
893,Star Ocean: Integrity and Faithlessness,PlayStation,Role-Playing,Tri-Ace,Square Enix,1,0,2016,6,3,0.5340909090909091,0.6489361702127661,0.13432835820895522,0.4925910902835236,1,840,1947,9,39
894,WWE SmackDown vs. Raw 2009,Nintendo,Action,TOSE,THQ,1,0,2008,11,3,0.5340909090909091,0.8297872340425533,0.2,0.07442545957579938,1,875,1836,0,0
895,Rayman DS,Nintendo,Action,DC Studios,Ubisoft,1,0,2005,3,1,0.5340909090909091,0.7659574468085107,0.05,0.17064552586092274,1,948,448,0,0
896,Cornerstone: The Song of Tyrim,PC,General,Ascension Studios,Ascension Studios,1,0,2013,10,3,0.5340909090909091,0.7021276595744682,0.0,0.06044002295771953,1,73,140,5,31
897,The Black Mirror,PC,General,Future Games,The Adventure Company,1,0,2003,10,4,0.5340909090909091,0.872340425531915,0.19047619047619047,0.5435472687575595,1,901,706,5,31
898,Enter the Matrix,PC,Action,Shiny Entertainment,Atari,1,0,2003,5,3,0.5340909090909091,0.6914893617021277,0.23809523809523808,0.3683050980944841,1,79,1657,0,31
899,Punch King,Nintendo,Sports,Full-Fat,Acclaim,1,0,2002,5,1,0.5340909090909091,0.7012011581983197,0.2,0.6631653562348107,1,35,700,13,0
900,Monster Jam Maximum Destruction,Nintendo,Racing,UDS,Ubisoft,1,0,2002,3,1,0.5340909090909091,0.7012011581983197,0.0,0.6631653562348107,1,948,1977,8,0
901,Way of the Samurai 4,PlayStation,Action Adventure,Acquire,XSEED Games,1,0,2012,8,4,0.5340909090909091,0.723404255319149,0.04,0.1768093972566816,1,1010,63,1,39
902,Drawn to Life: The Next Chapter,Wii,General,Planet Moon Studios,THQ,1,0,2009,10,1,0.5340909090909091,0.6063829787234043,0.09090909090909091,0.04533001721828965,1,875,1415,5,43
903,Gas Guzzlers: Combat Carnage,PC,Arcade,Gamepires,Gamepires,1,1,2012,5,3,0.5340909090909091,0.7659574468085107,0.15384615384615385,0.3572039883383547,1,380,741,3,31
904,ZHEROS,"PC, Xbox",Action,Rimlight Studios,Rimlight Studios,1,0,2016,1,3,0.5284090909090908,0.521276595744681,0.10989010989010989,0.08080140475454181,0,756,1555,0,38
905,Dungeons & Dragons Tactics,PlayStation,General,Kuju Entertainment,Atari,4,1,2007,8,3,0.5340909090909091,0.7765957446808511,0.15789473684210525,0.23479328499528807,1,79,1024,5,39
906,Silent Hill: Book of Memories,PlayStation,Action Adventure,WayForward,Konami,4,1,2012,10,4,0.5340909090909091,0.5106382978723405,0.08771929824561403,0.24646307373427803,1,507,2078,1,39
907,Worms: Battle Islands,Wii,Strategy,Team17,THQ,1,0,2010,11,2,0.5340909090909091,0.6595744680851064,0.07692307692307693,0.04533001721828965,1,875,1864,14,43
908,Gungrave G.O.R.E,"PC, PlayStation, Xbox",Action,IGGYMOB,Koch Media,1,0,2022,11,4,0.5151515151515151,0.546099290780142,0.07863247863247863,0.12152144692664246,0,504,888,0,35
909,Mario Tennis: Ultra Smash,Wii,Sports,Nintendo,Nintendo,1,0,2015,11,1,0.5340909090909091,0.521276595744681,0.034482758620689655,0.25380530876639756,1,632,1282,13,43
910,Disney's TRON: Evolution,"PC, PlayStation, Xbox",Action,Propaganda Games,Disney Interactive Studios,1,0,2010,12,3,0.5303030303030303,0.5957446808510639,0.040328188012793774,0.16503182257660426,0,261,1464,0,35
911,Front Mission Evolved,"PlayStation, Xbox",Action,Double Helix Games,Square Enix,8,1,2010,9,3,0.5340909090909091,0.6276595744680852,0.054945054945054944,0.1555046922108823,0,840,532,0,42
912,One Piece: World Seeker,PlayStation,General,Ganbarion,Bandai Namco Games,1,0,2019,3,3,0.5340909090909091,0.45744680851063835,0.15217391304347827,0.2658339504037846,1,97,747,5,39
913,Jupiter & Mars,PlayStation,General,Tigertron,Tigertron,1,0,2019,4,1,0.5340909090909091,0.5000000000000001,0.2222222222222222,0.10365203468629117,1,919,1915,5,39
914,Eagle Eye Golf,PlayStation,Sim,Telenet Japan,Aksys Games,4,1,2006,10,2,0.5340909090909091,0.7012011581983197,0.0,0.0,1,49,1871,11,39
915,APB (All Points Bulletin),PC,Role-Playing,Realtime Worlds,Electronic Arts,1,0,2010,6,4,0.5340909090909091,0.5744680851063831,0.07142857142857142,0.4278973003136902,1,290,1519,9,31
916,Ford Racing 3,"PlayStation, Xbox",Racing,Razorworks Studios,2K Games,6,1,2005,3,1,0.48863636363636365,0.7388984514395854,0.15476190476190477,0.08784806840487884,0,11,1512,8,42
917,Spider-Man: Edge of Time,"Nintendo, PlayStation, Xbox",Action,Beenox,Activision,1,0,2011,10,3,0.5,0.695035460992908,0.07209302325581396,0.22053961796027235,0,41,193,0,17
918,Attractio,PlayStation,Action,GameCoder Studios,GameCoder Studios,1,0,2016,1,3,0.5340909090909091,0.6170212765957448,0.125,0.04400032683622534,1,369,731,0,39
919,Jackass the Game,"Nintendo, PlayStation",Action,Sidhe Interactive,Red Mile Entertainment,4,1,2007,9,4,0.44696969696969696,0.6631205673758865,0.013888888888888888,0.09119127225150131,0,742,1663,0,14
920,The Tales of Bearsworth Manor: Puzzling Pages,Wii,Action,Square Enix,Square Enix,1,0,2010,6,1,0.5340909090909091,0.7012011581983197,0.2857142857142857,0.6631653562348107,1,840,1747,0,43
921,Shelter 2,PC,General,Might and Delight,Might and Delight,1,0,2015,3,3,0.5340909090909091,0.7021276595744682,0.19230769230769232,0.24420980743274126,1,579,1177,5,31
922,Tomb Raider: Legend,"Nintendo, PC, PlayStation, Xbox",Action Adventure,Human Soft,Eidos Interactive,1,0,2006,4,3,0.7386363636363635,0.7898936170212768,0.6974415478869718,0.5045651311838616,0,289,876,1,11
923,Rhem,PC,Adventure,Knut Mueller,Got Game Entertainment,1,0,2003,6,1,0.5340909090909091,0.7012011581983197,0.18181818181818182,0.03165493000084167,1,403,1011,2,31
924,Evil Dead: A Fistful of Boomstick,"PlayStation, Xbox",Action Adventure,VIS Entertainment,THQ,1,0,2003,5,4,0.5170454545454546,0.8457446808510639,0.14,0.2500612193144786,0,875,2012,1,42
925,Inside Pitch 2003,Xbox,Sim,Microsoft Game Studios,Microsoft Game Studios,2,0,2003,5,1,0.5340909090909091,0.6914893617021277,0.16666666666666666,0.07333387806037556,1,577,1169,11,45
926,Jane's Attack Squadron,PC,Simulation,Mad Doc Software,Xicat Interactive,1,0,2002,3,1,0.5340909090909091,0.7012011581983197,0.1111111111111111,0.0,1,1014,1099,12,31
927,Triple Play Baseball,PC,Sim,Treyarch,EA Sports,2,0,2001,3,1,0.5340909090909091,0.6808510638297873,0.3,0.0595403676606395,1,278,1945,11,31
928,Odyssey: The Search for Ulysses,PC,General,In Utero,DreamCatcher Interactive,1,0,2001,1,1,0.5340909090909091,0.7765957446808511,0.0,0.03165493000084167,1,270,913,5,31
929,Darksiders III,Nintendo,Action Adventure,Gunfire Games,THQ Nordic,1,0,2021,9,4,0.5340909090909091,0.797872340425532,0.2222222222222222,0.1139904599020011,1,876,805,1,0
930,Rush'n Attack,Xbox,Action,Digital Eclipse,Konami,2,1,2007,5,2,0.5340909090909091,0.7012011581983197,0.09090909090909091,0.6631653562348107,1,507,506,0,45
931,The Church in the Darkness,"PlayStation, Xbox",Action Adventure,Paranoid Productions,Paranoid Productions,1,0,2019,8,4,0.5340909090909091,0.5797872340425533,0.09090909090909091,0.04534036898101056,0,683,1379,1,42
932,Assassin's Creed II: Battle of Forli,"PlayStation, Xbox",Action Adventure,Ubisoft Montreal,Ubisoft,1,0,2010,1,4,0.5340909090909091,0.6063829787234043,0.029411764705882353,0.13238891702428224,0,948,1988,1,42
933,Wheelman,PC,Arcade,Tigon,Ubisoft,1,0,2009,3,3,0.5340909090909091,0.6702127659574468,0.08,0.35841892689125204,1,948,1916,3,31
934,Marine Park Empire,PC,Strategy,Enlight Software,Enlight Software,1,0,2005,9,1,0.5340909090909091,0.6063829787234043,0.2,0.04533001721828965,1,302,607,14,31
935,Samurai Western,PlayStation,Action Adventure,Acquire,Atlus Co.,2,0,2005,6,4,0.5340909090909091,0.7872340425531916,0.17647058823529413,0.04674257847639789,1,82,63,1,39
936,Kyn,PC,Role-Playing,Tangrin,Versus Evil,1,0,2015,7,3,0.5340909090909091,0.4893617021276597,0.05,0.0554160059499586,1,962,1849,9,31
937,Secrets of Raetikon,PC,Action,Broken Rules,Broken Rules,1,0,2014,1,3,0.5340909090909091,0.7021276595744682,0.125,0.07442545957579938,1,146,293,0,31
938,ShellShock: Nam '67,"PC, PlayStation, Xbox",Action,Guerrilla,Eidos Interactive,1,0,2004,9,4,0.5037878787878788,0.670212765957447,0.08536036036036036,0.12738361295407505,0,289,802,0,35
939,Nickelodeon Kart Racers 2: Grand Prix,PlayStation,Arcade,Bamtang,GameMill Publishing,8,1,2020,10,1,0.5340909090909091,0.7021276595744682,0.125,0.09974165241425097,1,371,176,3,39
940,The Council - Episode 4: Burning Bridges,PC,General,Big Bad Wolf,Focus Home Interactive,1,0,2018,9,3,0.5340909090909091,0.8191489361702129,0.42857142857142855,0.6631653562348107,1,332,208,5,31
941,Defenders of Ardania,"PC, Xbox",General,Most Wanted Entertainment,Paradox Interactive,4,1,2012,3,3,0.5,0.6223404255319149,0.08204334365325078,0.07663378634443141,0,679,1218,5,38
942,Aliens in the Attic,Nintendo,Action Adventure,Engine Software,Playlogic,1,0,2009,8,2,0.5340909090909091,0.6808510638297873,0.14285714285714285,0.0460254622165415,1,707,601,1,0
943,Dread Nautical,PC,Action,Zen Studios,Zen Studios,1,0,2020,4,2,0.5340909090909091,0.7012011581983197,0.0,0.0,1,1024,2134,0,31
944,Resident Evil Outbreak File #2,PlayStation,Action Adventure,Capcom,Capcom,4,1,2005,4,4,0.5340909090909091,0.8191489361702129,0.17142857142857143,0.5410827104801942,1,161,324,1,39
945,Super Army War,Nintendo,Action,Atlus Co.,Atlus Co.,1,0,2005,2,3,0.5340909090909091,0.7012011581983197,0.125,0.016082002329426522,1,82,152,0,0
946,Black Legend,"PC, PlayStation",General,Warcave,Warcave,1,0,2021,3,3,0.5340909090909091,0.7012011581983197,0.0625,0.3315826781174053,0,979,2073,5,32
947,Singles: Flirt Up Your Life,PC,Miscellaneous,Rotobee,Eidos Interactive,1,0,2004,10,4,0.5340909090909091,0.7340425531914895,0.08823529411764706,0.22046543061146534,1,289,1583,6,31
948,Clockwork Empires,PC,General,Gaslamp Games,Gaslamp Games,1,0,2016,10,3,0.5340909090909091,0.29787234042553196,0.125,0.028909541466414345,1,385,750,5,31
949,Bleach: Shattered Blade,Wii,Action,Polygon Magic,Sega,1,0,2007,10,3,0.5340909090909091,0.7446808510638299,0.2,0.16843455636522314,1,791,1444,0,43
950,John Daly's ProStroke Golf,PlayStation,Sim,Gusto Games,O-Games,4,1,2010,10,1,0.5340909090909091,0.3936170212765958,0.08695652173913043,0.043364312199621516,1,648,808,11,39
951,Untold Legends: Dark Kingdom,PlayStation,Role-Playing,Sony Online Entertainment,Sony Online Entertainment,4,1,2006,11,3,0.5340909090909091,0.6914893617021277,0.075,0.2193431923904742,1,827,1727,9,39
952,Stitchy in Tooki Trouble,Nintendo,Action,Polygoat,Polygoat,1,0,2021,4,3,0.5340909090909091,0.7012011581983197,0.0,0.016082002329426522,1,715,1443,0,0
953,Bleach: Soul Resurreccion,PlayStation,Action,Racjin,NIS America,1,0,2011,8,3,0.5340909090909091,0.7127659574468086,0.029411764705882353,0.30048943808377243,1,608,1490,0,39
954,htoL#NiQ: The Firefly Diary,PlayStation,Action,Nippon Ichi Software,NIS America,1,0,2015,2,3,0.5340909090909091,0.7659574468085107,0.125,0.18707601157164694,1,608,1285,0,39
955,Fortix,PlayStation,Action,Nemesys,Nemesys,1,0,2009,11,1,0.5340909090909091,0.6914893617021277,0.23076923076923078,0.6631653562348107,1,618,1253,0,39
956,Horizon,PC,General,L3O Interactive,Iceberg Interactive,1,0,2013,7,3,0.5340909090909091,0.6914893617021277,0.0,0.08672862439924303,1,462,1031,5,31
957,Boogie,"Nintendo, PlayStation, Wii",Action,EA Montreal,Electronic Arts,4,1,2007,8,2,0.5075757575757575,0.644772403337887,0.09336609336609336,0.5153828504823568,0,290,560,0,15
958,Yanya Caballista: City Skater,PlayStation,Sports,Cave,Koei,2,0,2001,10,1,0.5340909090909091,0.5744680851063831,0.23076923076923078,0.044655275745479624,1,505,338,13,39
959,Way of the Samurai 3,"PlayStation, Xbox",Action Adventure,Acquire,Agetec,1,0,2009,10,4,0.5170454545454546,0.771276595744681,0.10101010101010101,0.19983406489840475,0,46,63,1,42
960,The Suicide of Rachel Foster,PlayStation,Adventure,ONEOONE GAMES,Daedalic Entertainment,1,0,2020,9,4,0.5340909090909091,0.6382978723404256,0.1111111111111111,0.10931752672210053,1,227,1314,2,39
961,Sword Art Online: Alicization Lycoris,"PlayStation, Xbox",Role-Playing,Bandai Namco Games,Bandai Namco Games,4,1,2020,7,3,0.5340909090909091,0.6063829787234043,0.05555555555555555,0.19548750447863072,0,97,178,9,42
962,Memoranda,PC,Adventure,Bit Byterz,Digital Dragon,1,0,2017,1,3,0.5340909090909091,0.6808510638297873,0.05263157894736842,0.07333387806037556,1,250,225,2,31
963,Pokemon Rumble World,Nintendo,Action,Ambrella,Nintendo,1,0,2015,4,2,0.5340909090909091,0.6170212765957448,0.1875,0.29868243907604336,1,632,91,0,0
964,Dynasty Warriors 8 Empires,Xbox,Action,Koei Tecmo Games,Koei Tecmo Games,1,0,2015,2,3,0.5340909090909091,0.723404255319149,0.1,0.1330117787336093,1,506,1014,0,45
965,BreakQuest,PlayStation,General,Beatshapers,Beatshapers,1,0,2010,3,1,0.5340909090909091,0.5957446808510639,0.1,0.11813921021140805,1,101,188,5,39
966,Hotel Giant 2,PC,Strategy,Enlight Software,SouthPeak Games,1,0,2010,1,1,0.5340909090909091,0.24468085106382986,0.0,0.02404386223944618,1,830,607,14,31
967,DreamWorks Bee Movie Game,Nintendo,Action,Vicarious Visions,Activision,1,0,2007,10,1,0.5340909090909091,0.8936170212765958,0.1111111111111111,0.4481790541953134,1,41,2035,0,0
968,Hired Guns: The Jagged Edge,PC,Strategy,GFI Russia,Game Factory Interactive,1,0,2007,10,3,0.5340909090909091,0.6489361702127661,0.0,0.030683641477694337,1,367,714,14,31
969,The Sims 2,"Nintendo, PC",Miscellaneous,Maxis,Electronic Arts,1,0,2004,9,2,0.7159090909090908,0.8510638297872342,0.5909090909090909,0.46613469814304115,0,290,1137,6,7
970,Trivial Pursuit Unhinged,"PlayStation, Xbox",Miscellaneous,Artech Studios,Atari,6,1,2004,3,3,0.4943181818181818,0.7601750471842663,0.15,0.031412290402912206,0,79,128,6,42
