,game_name,platform,genres,develeoper,publisher,max_players,online_game,release_year,release_month,rating,meta_score,user_score,critic_positive_normelize,user_positive_normelize,exclusive_game,publisher_labeled,develeoper_labeled,genres_labeled,platform_labeled
129,The Legend of Zelda: Skyward Sword,Wii,"action adventure, fantasy, general, open-world",Nintendo,Nintendo,0,0,2011,11,2,0.9318181818181819,0.8297872340425533,0.9629629629629629,0.7531104199066874,1,1070,2078,269,51
130,Mario Kart Super Circuit,Nintendo,"driving, kart, racing",Intelligent Systems,Nintendo,4,1,2001,8,1,0.9318181818181819,0.797872340425532,1.0,0.6330645161290323,1,1070,1483,1065,0
131,Beat Saber,PC,"action, general, music, rhythm",Hyperbolic Magnetism,Hyperbolic Magnetism,0,0,2019,5,3,0.9318181818181819,0.872340425531915,1.0,0.8421052631578947,1,763,1406,653,39
132,Rock Band 3,"Nintendo, PlayStation, Wii, Xbox","action, miscellaneous, music, rhythm",Harmonix Music Systems,MTV Games,0,0,2010,10,3,0.8806818181818181,0.7393617021276597,0.96875,0.6626625478081789,0,914,1319,690,21
133,Viewtiful Joe,"Old Platform, PlayStation","action, beat-'em-up",Clover Studio,Capcom,1,0,2003,10,3,0.9147727272727273,0.8510638297872343,0.9903846153846154,0.7429245283018868,0,267,606,550,33
134,Test Drive Le Mans,Old Platform,"driving, gt / street, racing",Melbourne House,Infogrames,0,0,2000,11,1,0.9318181818181819,0.8510638297872343,1.0,0.8095238095238095,0,788,1852,1064,26
135,NBA 2K1,Old Platform,"basketball, sim, sports, traditional",Visual Concepts,Sega,0,0,2000,11,1,0.9318181818181819,0.7340425531914895,1.0,0.656743750063108,0,1373,3344,908,26
136,Castlevania: Symphony of the Night,"PlayStation, Xbox","2d, action, platformer",Konami,Konami,1,0,1997,10,3,0.9090909090909092,0.9042553191489363,1.0,0.883122042835988,0,857,1631,61,50
137,Virtua Fighter 4: Evolution,PlayStation,"3d, action, fighting",Sega,Sega,2,0,2003,8,3,0.9318181818181819,0.8936170212765958,0.9666666666666667,0.835820895522388,1,1373,2685,143,47
138,Uncharted 4: A Thief's End,PlayStation,"action adventure, general, linear, modern",Naughty Dog,SCEA,10,1,2016,5,3,0.9318181818181819,0.9042553191489364,0.9823008849557522,0.8759750861704058,1,1332,2021,284,47
139,Super Smash Bros. Ultimate,Nintendo,"2d, action, fighting",Nintendo,Nintendo,8,1,2018,12,2,0.9318181818181819,0.8829787234042554,0.98989898989899,0.8615426546742981,1,1070,2078,42,0
140,Paper Mario,Nintendo,"console-style rpg, role-playing",Intelligent Systems,Nintendo,0,0,2001,2,1,0.9318181818181819,0.9255319148936172,1.0,0.9222903885480572,1,1070,1483,1045,0
141,Wipeout XL,PlayStation,"driving, futuristic, racing",Psygnosis,SCEE,2,0,1996,9,3,0.9318181818181819,0.8829787234042554,1.0,0.8085106382978723,1,1333,2393,1061,47
142,Resident Evil 2,"Nintendo, Old Platform, PC, PlayStation, Xbox","action adventure, survival",Capcom R&D Division 1,Capcom,0,0,1998,1,4,0.8279220779220781,0.9285714285714288,0.7881926818901609,0.9067886732388741,0,267,519,335,5
143,INSIDE,"Nintendo, PlayStation, Xbox","2d, action, platformer",PLAYDEAD,PLAYDEAD,0,0,2016,6,4,0.9166666666666666,0.8687943262411348,0.9703703703703704,0.8191159594426526,0,1141,2203,61,22
144,World of Warcraft,PC,"board / card game, fantasy, massively multiplayer, massively multiplayer online, miscellaneous, role-playing",Blizzard Entertainment,Blizzard Entertainment,0,0,2004,11,3,0.9318181818181819,0.7553191489361704,0.9824561403508771,0.6707710348871299,1,207,402,918,39
145,Flipnote Studio,Nintendo,"application, general, miscellaneous",Nintendo,Nintendo,0,0,2009,8,3,0.9318181818181819,0.7872340425531916,1.0,0.7391304347826086,1,1070,2078,811,0
146,World Soccer Winning Eleven 7 International,"PC, PlayStation","sim, soccer, sports, traditional",KCET,Konami,8,1,2004,2,1,0.9261363636363636,0.7872340425531916,0.9821428571428572,0.7466196914873358,0,857,1581,1286,40
147,NBA 2K2,"Old Platform, PlayStation, Xbox","basketball, sim, sports, traditional",Visual Concepts,Sega,0,0,2001,10,1,0.903409090909091,0.7367021276595745,0.9660087719298245,0.7214323143273713,0,1373,3344,908,36
148,Prince of Persia: The Sands of Time,"Nintendo, Old Platform, PC, PlayStation, Xbox","action adventure, fantasy",Ubisoft,Ubisoft,1,0,2003,10,3,0.875,0.8425531914893618,0.9120000000000001,0.742021876180292,0,1641,3240,262,5
149,Forza Horizon 4,"PC, Xbox","automobile, racing, simulation",Playground Games,Microsoft Game Studios,12,1,2018,9,1,0.8977272727272727,0.8191489361702129,0.9545454545454546,0.7800863457890768,0,964,2329,900,46
150,God of War III,PlayStation,"action adventure, fantasy, linear",SCE Santa Monica,SCEA,0,0,2010,3,4,0.9204545454545454,0.9148936170212768,1.0,0.8897677979076295,1,1332,2607,271,47
151,SSX Tricky,"PlayStation, Xbox","alternative, snowboarding, sports",EA Canada,EA Sports Big,2,0,2001,11,1,0.8977272727272727,0.8829787234042555,0.9545454545454546,0.8816091954022989,0,469,903,807,50
152,NHL 2002,"PC, PlayStation, Xbox","ice hockey, sim, sports, traditional",EA Sports,Electronic Arts,8,1,2001,9,1,0.8901515151515151,0.7624113475177307,0.9248366013071895,0.6845238095238096,0,485,915,1218,43
153,Guitar Hero II,"PlayStation, Xbox","action, miscellaneous, music, rhythm",Harmonix Music Systems,RedOctane,2,0,2006,11,3,0.9204545454545454,0.845744680851064,0.9927536231884058,0.7914578111946533,0,1290,1319,690,50
154,Uncharted 3: Drake's Deception,PlayStation,"action adventure, linear, modern",Naughty Dog,SCEA,10,1,2011,11,3,0.9204545454545454,0.8617021276595747,0.9896907216494846,0.8359848484848484,1,1332,2021,319,47
155,Rock Band,"PlayStation, Wii, Xbox","action, miscellaneous, music, rhythm",Harmonix Music Systems,Electronic Arts,4,1,2007,11,3,0.8579545454545454,0.75,0.9211309523809523,0.6643779390043499,0,485,1319,690,49
156,Journey,PlayStation,"3d, action, platformer",Tricky Pixels,SCEA,2,0,2012,3,1,0.9204545454545454,0.8776595744680853,0.9824786324786325,0.8190660347489374,1,1332,3199,154,47
157,Bloodborne,PlayStation,"action adventure, action rpg, fantasy, general, role-playing",From Software,SCEA,5,1,2015,3,4,0.9204545454545454,0.9148936170212768,0.99,0.8876883034939664,1,1332,1116,211,47
158,Eternal Darkness: Sanity's Requiem,Old Platform,"action adventure, horror",Silicon Knights,Nintendo,1,0,2002,6,4,0.9204545454545454,0.9042553191489364,0.975609756097561,0.8597785977859779,0,1070,2739,311,26
159,Warcraft III: Reign of Chaos,PC,"fantasy, general, real-time, strategy",Blizzard Entertainment,Blizzard Entertainment,0,0,2002,7,3,0.9204545454545454,0.946808510638298,1.0,0.9211635750421585,1,207,402,1089,39
160,The Sims,"PC, PlayStation, Xbox","miscellaneous, simulation, virtual, virtual life",Maxis,Maxis,0,0,2000,2,3,0.8560606060606061,0.7553191489361702,0.9211151765331332,0.6755508630187294,0,942,1834,1254,43
161,Banjo-Kazooie,"Nintendo, Xbox","3d, action, platformer",Rare Ltd.,Nintendo,1,0,1998,5,1,0.8352272727272727,0.8989361702127661,0.9117647058823529,0.8691643323996265,0,1070,2456,154,25
162,Sid Meier's Gettysburg!,PC,"general, real-time, strategy, wargame",Firaxis Games,Electronic Arts,8,1,1997,9,2,0.9204545454545454,0.7553191489361704,1.0,0.6666666666666666,1,485,1049,1180,39
163,Rock Band 2,"PlayStation, Wii, Xbox","action, miscellaneous, music, rhythm",Harmonix Music Systems,MTV Games,4,1,2008,9,3,0.9166666666666666,0.7943262411347517,1.0,0.7618825422129705,0,914,1319,690,49
164,Forza Motorsport,Xbox,"driving, gt / street, racing",Microsoft Game Studios,Microsoft Game Studios,8,1,2005,5,1,0.9204545454545454,0.7872340425531916,0.9863013698630136,0.768595041322314,1,964,1875,1064,53
165,Super Street Fighter IV,"PlayStation, Xbox","2d, 3d, action, fighting",Capcom,Capcom,8,1,2010,4,3,0.9147727272727273,0.7925531914893618,1.0,0.7084211198365575,0,267,518,7,50
166,Forza Horizon 5,"PC, Xbox","automobile, racing, simulation",Playground Games,Xbox Game Studios,12,1,2021,11,1,0.9147727272727273,0.7606382978723405,1.0,0.6972076392776273,0,1744,2329,900,46
167,Advance Wars,Nintendo,"modern, strategy, turn-based",Intelligent Systems,Nintendo,4,1,2001,9,1,0.9204545454545454,0.9042553191489364,0.9642857142857143,0.8881578947368421,1,1070,1483,1261,0
168,Vagrant Story,PlayStation,"action rpg, role-playing",SquareSoft,Square EA,1,0,2000,5,3,0.9204545454545454,0.9255319148936172,1.0,0.9041666666666667,1,1458,2876,364,47
169,What Remains of Edith Finch,"Nintendo, PC, PlayStation, Xbox","3d, adventure, first-person",Giant Sparrow,Annapurna Interactive,0,0,2017,4,3,0.8892045454545454,0.8271276595744683,0.9737458193979933,0.7625678020428326,0,91,1228,172,15
170,Team Fortress 2,PC,"action, first-person, modern, shooter, tactical",Valve Software,Electronic Arts,32,1,2007,10,4,0.9204545454545454,0.9255319148936172,1.0,0.8808902321747493,1,485,3305,618,39
171,System Shock 2,PC,"action adventure, sci-fi, survival",Looking Glass Studios,Looking Glass Studios,1,0,1999,8,4,0.9204545454545454,0.9361702127659576,1.0,0.9057142857142857,1,897,1724,334,39
172,Tom Clancy's Splinter Cell: Chaos Theory,"Nintendo, PC","action adventure, general, modern",Ubisoft Montreal,Ubisoft,0,0,2005,3,4,0.6818181818181819,0.8138297872340426,0.5454545454545454,0.7477519964786519,0,1641,3250,288,11
173,Final Fantasy XII,PlayStation,"console-style rpg, role-playing",Square Enix,Square Enix,1,0,2006,10,3,0.9204545454545454,0.7765957446808511,0.953125,0.6862228081740277,1,1459,2874,1045,47
174,Super Mario World: Super Mario Advance 2,Nintendo,"2d, action, platformer",Nintendo,Nintendo,0,0,2002,2,1,0.9204545454545454,0.9255319148936172,1.0,0.9134199134199135,1,1070,2078,61,0
175,ESPN NFL 2K5,"PlayStation, Xbox","football, sim, sports, traditional",Visual Concepts,Sega,4,1,2004,7,1,0.9090909090909091,0.8563829787234043,1.0,0.806060606060606,0,1373,3344,1120,50
176,Super Smash Bros. Melee,Old Platform,"3d, action, fighting",HAL Labs,Nintendo,4,1,2001,12,3,0.9204545454545454,0.9255319148936172,0.9736842105263158,0.9197154471544715,0,1070,1293,143,26
177,Virtua Tennis,Old Platform,"sports, tennis, traditional",Hitmaker,SegaSoft,0,0,2000,6,1,0.9204545454545454,0.8617021276595747,1.0,0.8947368421052632,0,1375,1368,1291,26
178,Rome: Total War,PC,"general, historic, real-time, strategy",Creative Assembly,Activision,0,0,2004,9,3,0.9204545454545454,0.9255319148936172,1.0,0.8969986357435198,1,59,685,1132,39
179,Forza Motorsport 3,Xbox,"automobile, driving, gt / street, racing, simulation",Turn 10,Microsoft Game Studios,8,1,2009,10,1,0.9204545454545454,0.8297872340425533,1.0,0.791958041958042,1,964,3216,892,53
180,Demon's Souls,PlayStation,"action rpg, role-playing",JapanStudio,Sony Interactive Entertainment,6,1,2009,10,4,0.9034090909090909,0.8563829787234043,0.9876543209876543,0.8220947281106307,1,1430,1540,364,47
181,Okami HD,"Nintendo, PC, PlayStation","action adventure, general",Capcom,Capcom,0,0,2012,10,3,0.8920454545454546,0.8563829787234045,0.9857772435897436,0.7946423721073226,0,267,518,275,12
182,Batman: Arkham Asylum,"PC, PlayStation, Xbox","action adventure, fantasy, general",Rocksteady Studios,Eidos Interactive,0,0,2009,8,3,0.912878787878788,0.8971631205673761,1.0,0.8840829773557345,0,482,2576,263,43
183,Super Mario Sunshine,Old Platform,"3d, action, platformer",Nintendo,Nintendo,1,0,2002,8,1,0.9204545454545454,0.8617021276595747,0.9836065573770492,0.8195718654434251,0,1070,2078,154,26
184,Tony Hawk's Pro Skater,PlayStation,"alternative, skateboarding, sports",Neversoft Entertainment,Activision,2,0,1999,8,3,0.9204545454545454,0.8936170212765958,1.0,0.8211382113821138,1,59,2045,805,47
185,Thief: The Dark Project,PC,"action adventure, fantasy, general",Looking Glass Studios,Eidos Interactive,1,0,1998,11,4,0.9204545454545454,0.9148936170212768,1.0,0.8914027149321267,1,482,1724,263,39
186,Fire Emblem: Awakening,Nintendo,"fantasy, strategy, tactics, turn-based",Intelligent Systems,Nintendo,0,0,2013,2,3,0.9204545454545454,0.9255319148936172,1.0,0.9041692594897324,1,1070,1483,1100,0
187,Cuphead in the Delicious Last Course,"Nintendo, PC, Xbox","2d, action, platformer",Studio MDHR,Studio MDHR,0,0,2022,6,2,0.8939393939393939,0.8510638297872343,0.9914529914529915,0.8377414645103324,0,1483,2932,61,18
188,Age of Empires II: The Age of Kings,PC,"command, historic, real-time, strategy",Ensemble Studios,Microsoft Game Studios,8,1,1999,9,3,0.9204545454545454,0.9255319148936172,1.0,0.9066666666666666,1,964,975,1023,39
189,Final Fantasy X,PlayStation,"console-style rpg, role-playing",SquareSoft,Square EA,1,0,2001,12,3,0.9204545454545454,0.9148936170212768,0.9433962264150944,0.8792830785450712,1,1458,2876,1045,47
190,The Walking Dead: A Telltale Games Series,"PC, Xbox","adventure, compilation, miscellaneous, point-and-click",Telltale Games,Telltale Games,0,0,2012,4,4,0.9034090909090909,0.8936170212765959,1.0,0.8638350724358163,0,1541,3055,730,46
191,Unreal Tournament (1999),PC,"action, arcade, first-person, sci-fi, shooter",Epic Games,GT Interactive,32,1,1999,11,4,0.9204545454545454,0.9255319148936172,1.0,0.9001490312965723,1,609,978,518,39
192,Sid Meier's Alpha Centauri,PC,"4x, sci-fi, strategy, turn-based",Firaxis Games,Electronic Arts,0,0,1999,2,1,0.9204545454545454,0.8936170212765958,1.0,0.8383458646616542,1,485,1049,208,39
193,Wave Race 64,Nintendo,"driving, racing, snow / water",Nintendo,Nintendo,2,0,1996,11,1,0.9204545454545454,0.8510638297872343,0.9230769230769231,0.7288135593220338,1,1070,2078,1072,0
194,Galactic Civilizations II: Twilight of the Arnor,PC,"4x, sci-fi, strategy, turn-based",Stardock,Stardock,1,0,2008,4,3,0.9204545454545454,0.8510638297872343,1.0,0.7887323943661971,1,1466,2887,208,39
195,Super Smash Bros. for Wii U,Wii,"2d, 3d, action, fighting",Bandai Namco Games,Nintendo,8,1,2014,11,2,0.9204545454545454,0.9148936170212768,0.987012987012987,0.8850356294536817,1,1070,288,7,51
196,Final Fantasy VII,"Nintendo, PlayStation","console-style rpg, role-playing",SquareSoft,SCEA,1,0,1997,9,3,0.8579545454545454,0.8510638297872342,0.8888888888888888,0.8215741626794258,0,1332,2876,1045,19
197,Chrono Trigger,Nintendo,"console-style rpg, japanese-style, role-playing",TOSE,Square Enix,0,0,2008,11,2,0.9204545454545454,0.9361702127659576,1.0,0.908974358974359,1,1459,3003,1042,0
198,Bayonetta 2,"Nintendo, Wii","action adventure, linear",Nintendo,Nintendo,0,0,2014,9,4,0.9147727272727273,0.8989361702127661,0.9875,0.8707709118131532,0,1070,2078,318,23
199,Final Fantasy XIV: Endwalker,"PC, PlayStation","massively multiplayer, role-playing",Square Enix,Square Enix,0,0,2021,12,3,0.9090909090909091,0.9148936170212767,1.0,0.8792540122327357,0,1459,2874,1238,40
200,Xenoblade Chronicles,Wii,"action rpg, console-style rpg, role-playing",Monolith Soft,Nintendo,0,0,2012,4,3,0.9204545454545454,0.9361702127659576,0.9830508474576272,0.9127789046653144,1,1070,1947,346,51
201,Conker's Bad Fur Day,Nintendo,"3d, action, platformer",Rare Ltd.,Rare Ltd.,0,0,2001,3,4,0.9204545454545454,0.9255319148936172,0.9473684210526315,0.8910891089108911,1,1265,2456,154,0
202,Medal of Honor,"PC, PlayStation, Xbox","action, first-person, historic, shooter",Dreamworks Interactive,Electronic Arts,2,0,1999,10,3,0.7642045454545455,0.7579787234042554,0.6862353419157479,0.5806556389514895,0,485,889,612,43
203,PaRappa the Rapper,PlayStation,"miscellaneous, music, rhythm",NanaOn-Sha,SCEA,1,0,1997,10,2,0.7784090909090908,0.6808510638297873,0.6162790697674418,0.575,1,1332,2016,1245,47
204,Mario Kart 8 Deluxe,Nintendo,"arcade, automobile, other, racing",Nintendo,Nintendo,12,1,2017,4,1,0.9204545454545454,0.8829787234042554,0.9789473684210527,0.8745188606620478,1,1070,2078,838,0
205,The ICO & Shadow of the Colossus Collection,PlayStation,"action adventure, compilation, fantasy, miscellaneous",Bluepoint Games,SCEA,0,0,2011,9,3,0.9204545454545454,0.8829787234042554,1.0,0.849493487698987,1,1332,422,254,47
206,Rayman Origins,"Nintendo, PlayStation, Wii","2d, action, action adventure, fantasy, platformer",UBlart Montpellier,Ubisoft,4,1,2011,11,2,0.8257575757575758,0.7907801418439716,0.75,0.6967953369803879,0,1641,3234,16,20
207,Metroid Prime 2: Echoes,Old Platform,"action, first-person, sci-fi, shooter",Retro Studios,Nintendo,4,1,2004,11,3,0.9204545454545454,0.9042553191489364,1.0,0.8888888888888888,0,1070,2534,621,26
208,Out of the Park Baseball 17,PC,"baseball, sim, sports, team",Out Of The Park Developments,Out Of The Park Developments,0,0,2016,3,3,0.9204545454545454,0.3191489361702128,1.0,0.2833333333333333,1,1125,2178,903,39
209,Metroid Fusion,Nintendo,"action adventure, sci-fi",Nintendo,Nintendo,1,0,2002,11,1,0.9204545454545454,0.9255319148936172,0.9772727272727273,0.8929440389294404,1,1070,2078,333,0
210,The Witcher 3: Wild Hunt - Blood and Wine,"PC, PlayStation","action rpg, role-playing",CD Projekt Red Studio,Warner Bros. Interactive Entertainment,0,0,2016,5,4,0.9147727272727273,0.9414893617021278,0.9814814814814814,0.9172799210700626,0,1705,498,364,40
211,Final Fantasy VI Advance,Nintendo,"console-style rpg, role-playing",TOSE,Nintendo,2,0,2007,2,2,0.9204545454545454,0.8936170212765958,1.0,0.869098712446352,1,1070,3003,1045,0
212,Rayman Legends,"PlayStation, Wii, Xbox","2d, action, platformer",Ubisoft Montpellier,Ubisoft,0,0,2013,9,2,0.8977272727272727,0.8659574468085107,0.9942857142857143,0.838421818827236,0,1641,3249,61,49
213,Dragon Quest XI S: Echoes of an Elusive Age - Definitive Edition,"Nintendo, PlayStation, Xbox","japanese-style, role-playing",Square Enix,Square Enix,0,0,2019,9,3,0.912878787878788,0.8581560283687946,0.9933333333333333,0.8114023009049038,0,1459,2874,1226,22
214,Tiger Woods PGA Tour 2003,"Old Platform, PC, PlayStation, Xbox","golf, individual, sim, sports, traditional",Headgate,Electronic Arts,8,1,2002,10,1,0.8920454545454546,0.6861702127659576,1.0,0.6707070707070707,0,485,1328,1201,31
215,Madden NFL 2005,"Nintendo, Old Platform, PlayStation, Xbox","football, sim, sports, traditional",EA Tiburon,EA Sports,2,1,2004,8,1,0.8272727272727272,0.7425531914893618,0.7917606837606839,0.7010354374307863,0,468,917,1120,9
216,Unavowed,Nintendo,"adventure, general, point-and-click",Wadjet Eye Games,Wadjet Eye Games,0,0,2021,7,3,0.9090909090909092,0.8297872340425533,1.0,0.8181818181818182,1,1696,3374,754,0
217,Dark Souls II,"PC, PlayStation, Xbox","action rpg, role-playing",From Software,Namco Bandai Games,4,1,2014,3,3,0.9090909090909092,0.7943262411347519,0.9792270531400966,0.7193121158996195,0,1043,1116,364,43
218,Dishonored,"PC, PlayStation, Xbox","action adventure, general, modern",Arkane Studios,Bethesda Softworks,0,0,2012,10,4,0.8901515151515152,0.8581560283687946,0.9880952380952381,0.802089281503783,0,167,197,288,43
219,ESPN NFL Football,"PlayStation, Xbox","football, sim, sports, traditional",Visual Concepts,Sega,16,1,2003,9,1,0.9090909090909092,0.8351063829787235,1.0,0.8223529411764705,0,1373,3344,1120,50
220,Medal of Honor: Allied Assault,PC,"action, arcade, first-person, historic, shooter",2015,Electronic Arts,0,0,2002,1,3,0.9090909090909092,0.872340425531915,0.9705882352941176,0.8614864864864865,1,485,23,502,39
